canonical_product_id,product_cluster_id,canonical_title,brand,species,category,subcategory,life_stage,breed_size,form_factor,flavor,functional_claim,pack_size_value,pack_size_unit,price_per_kg_last,dog_cat_confidence,taxonomy_confidence,first_seen_date,last_seen_date,is_active
12a40f86261d9538,12a40f86261d9538,GHANU 2.2L Pet Water Fountain-Cat Water Dispenser with USB-Powered Filter for Cats,ghanu,cat,beds_accessories,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
04e5995532663163,04e5995532663163,Royal Canin Regular Fit 0.4 kg Dry Adult Cat Food,royal canin,cat,cat_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
57c66c4fa83f4ddb,57c66c4fa83f4ddb,"ProDen PlaqueOff Powder Supports Normal, Healthy Teeth, Gums, and Breath Odour in Dogs 20 gm",proden,dog,health_wellness,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
c0a4d028062954a0,c0a4d028062954a0,Drools Puppy Wet Dog Food 0.9kg (150g x 6 Packs) | Real Chicken & Chicken Liver Chunks in Gravy | Better Digestibility & Over,drools,dog,dog_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
10d51d0a8144df67,10d51d0a8144df67,Paramount PupPee Pet Training Pads||Mn-13 Disposable Dog Diapers,paramount,dog,training,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
c7633fc8331822e6,c7633fc8331822e6,"SENAPATI Combo Dog Harness Belts Neck and Rope Set (Waterproof, Medium, Leash Dog Collar & Leash",senapati,dog,collars_leashes,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
2799465362834118,2799465362834118,"Goofy Tails Dog Ball Toy, Hard Squeaky Rubber Ball Toys for Dogs, Dog Chew Toy, Squeaky Toys for Dogs (Blue/Green/Orange)",goofy,dog,dog_toys,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
b7cf77dbb0382415,b7cf77dbb0382415,"Aviean International 1.4 Kg Dog Biscuits 2 Pack (700*2,Gm) Puppy Combo (Chicken +Mutton ) Biscuits Egg Dog Treat",aviean,dog,health_wellness,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
b6f9878b16cb975f,b6f9878b16cb975f,"Drools Adult Cat Wet Mousse 80g Pack of 5, 400g | Chicken Flavour | Rich in Protein | Promotes Hydration & Easy to Digest| No",drools,cat,cat_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
9e55ce6d64648104,9e55ce6d64648104,"Absolut Pet Hip and Joint-Supplements for Dogs Chews that Improve Mobility & Bone Strength with Glucosamine, Chondroitin & Co",absolut,dog,health_wellness,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
cb1e62f43629d677,cb1e62f43629d677,"Emily Pets Cat Balls & Catnip Toys - Cartoon Fuzzy Ball, Soft & Lightweight -Chewing Catnip Wooden Chew Toy For Cat",emily,cat,cat_toys,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
71dca16800ec2bd2,71dca16800ec2bd2,"Agirav Tails Cat Toys,Agile Moving Ball with Elastic Mesh Tail,Interactive Cat Toy for Indoor Cats,Motion Activated,Ultra-Fas",agirav,cat,cat_toys,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
a6db9fcde363bba8,a6db9fcde363bba8,NGS Battery Operated Dog Back Flip Jumping and Barking,ngs,dog,dog_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
8a02f11f1f77a4b9,8a02f11f1f77a4b9,Virbac Nutrition Nutrich Tablets Supplement of vitamins And Minerals For Dog And Cat Pet Health Supplements,virbac,both,health_wellness,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
020881c4759a213c,020881c4759a213c,Hachiko Dog Collar & Leash,hachiko,dog,collars_leashes,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
5ea9655966d95a51,5ea9655966d95a51,Royal Canin Persian 0.4 kg Dry Adult Cat Food,royal canin,cat,cat_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
97611549b7087a10,97611549b7087a10,"decorvaiz 360° Interactive Dog, Cat Toys Ball, Electric Rolling Ball Automatic Moving Ball Silicone, Plastic Ball For Dog & Cat",decorvaiz,both,cat_toys,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
80e21af7a5d2d5f8,80e21af7a5d2d5f8,Drools Real Chicken and Egg 1.2 kg Dry Young Dog Food,drools,dog,dog_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
d8661caabfdb4bd9,d8661caabfdb4bd9,"Pedigree Adult Dry Dog Food, Meat & Rice, 3 kg, Contains 37 Essential Nutrients, 100% Complete & Balanced Food for Adult Dogs",pedigree,dog,dog_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
392d256bf5217c82,392d256bf5217c82,"Zoivane Smooth and Shine Cat Shampoo for Pet | Aloe Vera Natural Herbs | 200 ML Pack 2 Allergy Relief, Anti-microbial, Conditioning, Whitening and Color Enhancing Vanilla and Almond Cat Shampoo",zoivane,cat,grooming,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
49768cb3c036667d,49768cb3c036667d,"MS PET HOUSE Padded Dog Training Leash 10 Ft Long Lead for Dogs 1"" Wide by 10 Ft Long Blue 305 cm Dog Strap Leash",ms,dog,collars_leashes,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
1d7f59bc9a932631,1d7f59bc9a932631,"Buraq Premium Reflective Dog Harness with 5FT Leash, No-Pull Adjustable Belt Vest for Small, Medium & Large Dogs, Escape-Proo",buraq,dog,collars_leashes,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
30eddd805a31d191,30eddd805a31d191,AomniStore 2pcs Adjustable Small Pets Cute Bow-Tie Collar for Puppies & Cats - Stylish Belt Dog & Cat Everyday Collar,aomnistore,both,collars_leashes,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
2a2000e18f9fde28,2a2000e18f9fde28,"Beaphar Tooth Gel in Liver Flavour for Dog & Cat, 100 Gram",beaphar,both,health_wellness,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
b236ea5bda51719a,b236ea5bda51719a,"OM ZEE Cat Toy Catnip Mice, Cat and Kitten Toy Mouse 3 Pcs Pack Cotton Soft Toy For Cat",om,cat,cat_toys,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
51579fe668953ed0,51579fe668953ed0,PEDIGREE Tasty Jerky Chicken Dog Treat,pedigree,dog,training,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
2534d1ccb1427c36,2534d1ccb1427c36,AONEPTER dogs can use this anti-flea dogs collar safely Dog & Cat Anti-tick Collar,aonepter,both,training,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
9896e84421541bda,9896e84421541bda,"Stuffiva Oval Shaped Faux Fur PET Bed for Dogs, Kittens and Cats S Pet Bed",stuffiva,both,beds_accessories,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
36a2673c724e00f3,36a2673c724e00f3,Emily Pets Cat Scratching Pad,emily,cat,cat_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
a24c90637d63e702,a24c90637d63e702,Foodie Puppies 3 in 1 USB Laser Pointer Cat Teasing Toy with 5 Adjustable Patterns I Pet Chaser Tease Stick Pointer Toys for,foodie,both,cat_toys,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
f36e5719d8fcda7e,f36e5719d8fcda7e,Drools Salmon Oil Syrup Pet Health Supplements,drools,both,health_wellness,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
3bf8e56ee56266fb,3bf8e56ee56266fb,"PETZLUV YOUHAVEDEAL Toys for Puppies & Medium Dogs Toys | Color May Vary | Rope Ball Toy Cotton Ball, Tug Toy, Fetch Toy, Training Aid, Chew Toy For Dog & Cat",petzluv,both,dog_toys,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
54e94f5fb3fe6ace,54e94f5fb3fe6ace,"SENAPATI Senapati Dog Combo Pack of Harness, Neck Collar Belt and Rope Set (Red, Medium) Dog Collar & Leash",senapati,dog,collars_leashes,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
6b2f4ff4283c145d,6b2f4ff4283c145d,amazon basics Interactive Sound Ball Toy for Dogs and Puppies| Fun Squeaky Sounds | Pet-Safe Materials| Suitable for All Dog,amazon basics,dog,dog_toys,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
4996f6fe5745b1df,4996f6fe5745b1df,ZEXSAZONE Summer Comfortable Durable Both Sides usable and Washable Pet Bed | Cat Bed | Puppy Bed | Dog Bed | Medium Dog Bed,zexsazone,both,beds_accessories,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
d3a9b6fa9c52ebf2,d3a9b6fa9c52ebf2,Royal Canin Maxi Starter Dry Dog Food Meat 1 kg Dry Young Dog Food,royal canin,dog,dog_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
ad71024eb3bfc54c,ad71024eb3bfc54c,Subaka Dog Double Body Harness For All Breed Dog Sizes Dog Buckle Harness,subaka,dog,collars_leashes,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
c8b94669b4fe83fb,c8b94669b4fe83fb,Royal Canin Royal Canin Fit 32 Adult Dry Cat Food - 400 gm Chicken 0.4 kg Dry Adult Cat Food,royal canin,cat,cat_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
8632da445573ebfa,8632da445573ebfa,Active Buy 1 Get 1 All Breed 100% Vegetable 6 kg (2x3 kg) Dry Adult Dog Food,active,dog,dog_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
cda8279f5e363ede,cda8279f5e363ede,"HASTHIP Adjustable Cat Belt, Strong Breakaway Buckle, Cat Collar With Bell, Velvet Neck Strap for Small and medium-sized Cat",hasthip,cat,collars_leashes,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
b3fcc01fc3805236,b3fcc01fc3805236,"Petfun Avocado,Paw Catnip Mint Treats Wall Lick Treat, Natural Teeth Cleaning Toy Plastic Treat Dispensing Toy For Cat",petfun,cat,cat_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
3af5a3fc66f7404e,3af5a3fc66f7404e,Royal Canin Medium Puppy 1 kg Dry Young Dog Food,royal canin,dog,dog_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
4b61fcdea60dbd7a,4b61fcdea60dbd7a,cocoluxe Cat Scratching Pad,cocoluxe,cat,cat_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
49947544e828ba08,49947544e828ba08,TommyChew Regular Dog Everyday Collar,tommychew,dog,collars_leashes,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
0c372850ac12e7ef,0c372850ac12e7ef,"Buraq 4 Pcs Perfect Plain Cat Collar for Indoor & Outdoor Use, Strong Cat Belt, Adjustable & Durable, Accessories for Cats -",buraq,cat,collars_leashes,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
00cb1d5066510c21,00cb1d5066510c21,Foodie Puppies Cat Happy Circle with Ball Bell and Feather Mouse Attached for Cats and Kittens (Color May Vary) | Interactive,foodie,both,cat_toys,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
98643a3ec35aa407,98643a3ec35aa407,DK Beauty Dog Training Pads/Size: XL/60 x 90 cm/10 Count/Training Pee and Potty Pads with Quick Drying Surface and Absorbent Core/Suitable for Small/Large Breed Puppies Disposable Dog Diapers Disposable Dog Diapers,dk,dog,training,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
3da95b38f591cab3,3da95b38f591cab3,AbsolutPet Hip & Joint Supplement for Dogs to Improve Mobility & Bone Strength 30 Chews Pet Health Supplements,absolutpet,dog,health_wellness,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
11d65efe78c13ea5,11d65efe78c13ea5,"ROMSAY Anti-Tick & Flea Blueberry Shampoo 200ML + Tick & Flea Soap 75GM Flea and Tick, Allergy Relief, Anti-dandruff, Anti-itching, Anti-microbial, Hypoallergenic Neem, Blueberry Dog Shampoo",romsay,dog,health_wellness,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
9b524067cc92044b,9b524067cc92044b,"Himalaya FreshCoat No Rinse Spray for Dogs & Cats | Quick Freshness & Skin Hygiene | with Lemon, Vetiver & Holy Basil | 200 m",himalaya,both,grooming,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
ba3e96ab2553b997,ba3e96ab2553b997,"Zoivane Persian Cat Shampoo with Conditioner Anti-dandruff, Allergy Relief, Anti-fungal, Anti-itching, Whitening and Color Enhancing Floral, Sweet Cat Shampoo",zoivane,cat,grooming,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
dc6e135a3460bfb1,dc6e135a3460bfb1,"Pedigree Puppy Dry Dog Food, Chicken & Milk, 3 kg, Contains 37 Essential Nutrients, 100% Complete & Balanced Food for Puppies",pedigree,dog,dog_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
2dcc86dbf8dabdf5,2dcc86dbf8dabdf5,"Let's Bite Active Kitten Dry Cat Food, 400gm + 400gm, Total 800 g Pack",lets,cat,cat_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
303db25b6e41bfb3,303db25b6e41bfb3,Pawxie Dog Chest Belt Harness | Comfortable & Adjustable Size For 35+ Kg Pet Dog Standard Harness,pawxie,dog,collars_leashes,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
970ea6768a3d5405,970ea6768a3d5405,SENAPATI 183 cm Dog Cord Leash,senapati,dog,collars_leashes,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
2e19f0621749f00f,2e19f0621749f00f,Smart Doggie Smart Doggie Dog Collar Nylon with chain For Small Dog NOT FOR PUPPY 25 cm Dog Chain Leash,smart,dog,collars_leashes,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
7b1c90bb3f019a50,7b1c90bb3f019a50,"Foodie Puppies Anti-Bacterial 200 Pulls Pet Wet Wipes (Fresh Apple) - 100 Wipes (Pack of 2) | Grooming Wipes for Dogs, Puppie",foodie,dog,grooming,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
de720ebd0c1284ad,de720ebd0c1284ad,"YellowCult Interactive Cat Toys Ball – Smart Rolling LED Ball, Automatic & USB Rechargeable Motion Activate for Indoor Kitten",yellowcult,cat,cat_toys,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
3460346d2a2ba286,3460346d2a2ba286,Yuppy Puppy Cat Harness with Leash - Adjustable Floral Vest Belt for Persian Cats & Small Pets - Soft Padded Escape Proof Cat,yuppy,both,collars_leashes,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
160d5ad8d5723281,160d5ad8d5723281,"Furry Smile Simple Letest Beds , Sofas & Chair With Collar & Haddi For Dog And Cat S Pet Bed",furry,both,beds_accessories,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
1c0235758562b5ea,1c0235758562b5ea,Whiskas (2-12 Months) Mackerel 1.1 kg Dry Young Kitten Food,whiskas,cat,cat_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
8ce17da85a6ea694,8ce17da85a6ea694,"Whiskas Adult (1+ Years) Dry Cat Food, Tuna Flavour, 3 kg, Contains 41 Essential Nutrients, Complete & Balanced Nutrition for",whiskas,cat,cat_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
448def63779d1acc,448def63779d1acc,"FAB TECH Cat Nail Cutter For Persian Cat , Innovative Bear Design Cat Clipper , Scissor Nail Clipper",fab,cat,grooming,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
e0752c60d5d8ada4,e0752c60d5d8ada4,"Sheba Rich Premium Adult (1+ Years) Wet Cat Food, Maguro & Bream Flavour, 35 g Pouch (Pack of 12), High-moisture wet food for",sheba,cat,cat_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
29d617d6b522c296,29d617d6b522c296,FURPRO Dog Nail Cutter for Dog Stainless Steel Sharp Scissor Nail Clipper,furpro,dog,grooming,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
f68fcd2bea268378,f68fcd2bea268378,Purepet Real Mackerel 6 kg Dry Adult Cat Food,purepet,cat,cat_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
11b73ffbee761ecd,11b73ffbee761ecd,"decorvaiz decorvaiz Interactive Cat Ball Toy, New Automatic Premium Smart Self Rolling Silicone, Plastic Ball For Dog & Cat",decorvaiz,both,cat_toys,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
117c1bb38f92c657,117c1bb38f92c657,"ALTRESSA flea and tick Spray Green apple Shield Treatment Spray for Dogs, Puppies, Cats with a Proprietary Ayurvedic Medicine Anti-dandruff Green apple Dog Shampoo",altressa,both,health_wellness,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
c286a77bd1706b5c,c286a77bd1706b5c,"AmazonBasics Cat Activity Tree with Scratching Posts, Large (Beige)",amazon basics,cat,beds_accessories,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
3067b5e4cb60a337,3067b5e4cb60a337,"DEWORM Dewormer for Dogs and Cats, Pet Dewormer",deworm,both,health_wellness,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
dd3c53184b48fefc,dd3c53184b48fefc,"Qpets Cat Collar - Cute Pink Flower Cat Collar with Bell, Quick Release Adjustable Soft Plush Collar",qpets,cat,collars_leashes,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
211168c2bdb95034,211168c2bdb95034,"Breedo Dog Need (Combo of 2) 5IN1 Shampoo Conditioner + Gloves Allergy Relief, Conditioning, Anti-fungal, Anti-microbial, Anti-itching, Anti-dandruff Natural Dog Shampoo",breedo,dog,grooming,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
adc49caf35a408ee,adc49caf35a408ee,"PetJoy Dog Nail Cutter with Filer (Large), Professional Nail Clipper for Pets Scissor Nail Clipper",petjoy,dog,grooming,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
3a9cedbc72d4368d,3a9cedbc72d4368d,"Qpets Cat Scratch Pad, Scratching Pad for Cats, Wall Cat Scratcher Mat, Cuttable Adhesive Pet Scratching Mat for Wall, Cabin",qpets,cat,beds_accessories,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
0b7530636d64443e,0b7530636d64443e,Buraq Dog Buckle Harness,buraq,dog,collars_leashes,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
e2b77fce166a6b7e,e2b77fce166a6b7e,"Fur Ball Story Meow Care - Cat Shampoo | Sulphate & Paraben Free | Soft, Silky & Smooth Coat | Anti-itching, Allergy Relief, Anti-dandruff, Anti-fungal, Anti-microbial, Anti-Bacterial Mild Cat Shampoo",me-o,cat,grooming,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
30ea44f91502da15,30ea44f91502da15,"TrendyTresures Interactive Cat Toys Ball –Motion Activated Rolling Toy,Training For Dog & Cat Silicone, Plastic Ball, Fetch Toy, Chew Toy For Dog & Cat",trendytresures,both,cat_toys,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
77fdd70131838ea9,77fdd70131838ea9,"Hygiene Hub Heavy Duty Pet and Puppy Training Pads (XL, 10) Disposable Dog Diapers",hygiene,dog,training,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
097431722b82dca5,097431722b82dca5,Drools Chunks in gravy for Adult - Chicken Liver and Real Chicken Chicken 3.6 kg (24x0.15 kg) Wet Adul...,drools,dog,dog_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
da810e1c6d6eb0e8,da810e1c6d6eb0e8,Amazon Basics Premium Reversible Super Soft Velvet Round Cat Dog Pet Bed | Medium 72 x 72 x 16 cm | Blue,amazon basics,both,beds_accessories,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
dd56a24cfa45e9b0,dd56a24cfa45e9b0,"YMS Interactive Cat Toy Cat Nip Silvervine Mint Cat Lickable Treat Cat Dental Toy Plastic, PP (Polypropylene) Soft Toy, Training Aid For Cat",yms,cat,cat_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
787f970e59342fd6,787f970e59342fd6,"Bscly Neem Dog Shampoo 1000ml | Anti Tick & Flea Shampoo for Dogs | Neem, Aloe & Coconut Oil | Dog Shampoo for Itchy Skin, Ha",bscly,dog,grooming,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
b931f6b0f5b12912,b931f6b0f5b12912,Fifozone Sky Ec Cat Star Multivitamin Syrup for Cats - 100 Ml by Jolly and Cutie Pets by Fifozone,fifozone,cat,health_wellness,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
75e60b3bc7731687,75e60b3bc7731687,Me-O JP Pet Products Persian Adult.1.1Kg 1.1 kg Dry New Born Cat Food,me-o,cat,cat_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
734baa322d769fe7,734baa322d769fe7,"PAWS SAMRAT Glow Giggle Ball Interactive Dog Toy Laughing Ball for All Pet Dogs | Rubber Ball, Squeaky Toy For Dog & Cat",paws,both,dog_toys,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
c69adcd5decea95a,c69adcd5decea95a,PetJoy Dog Training Clicker with Wrist Strap - (Oval Clicker) Plastic Training Aid For Dog & Cat,petjoy,both,training,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
841918ebe859fecb,841918ebe859fecb,shagul Dog Show Collar,shagul,dog,collars_leashes,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
0f3549260074e410,0f3549260074e410,Gobinkies Flea Comb For Dogs & Cats | Stainless Steel Bristles | Lice & Tick Remover Basic Comb for Dog & Cat,gobinkies,both,grooming,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
35c6a4afeef4fb07,35c6a4afeef4fb07,"Prefetto COSMO Cat teaser playing stick feather interactive toy for cat & kitten Plated, Steel Perch, Stick, Training Aid For Cat",prefetto,cat,cat_toys,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
d86d7cd598d30de9,d86d7cd598d30de9,Me-O Mackerel in Jelly Mackerel 1.2 kg (12x0.1 kg) Wet Adult Cat Food,me-o,cat,cat_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
3085dc7d2494dd47,3085dc7d2494dd47,Whiskas (1+ Years) Salmon 4.48 kg (56x0.08 kg) Wet Adult Cat Food,whiskas,cat,cat_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
60125487f602d3eb,60125487f602d3eb,shagul leather dog collar all breeds{64 cm-2INCH} Dog Everyday Collar,shagul,dog,collars_leashes,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
9fae47f4e4440a9f,9fae47f4e4440a9f,Goofy Tails Cat Scratch Pad with Catnip | Recycled Paper Corrugated Scratch Pad for Cats and Kittens| Scratcher for Cats and,goofy,cat,beds_accessories,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
96295cd96058dcf5,96295cd96058dcf5,Himalaya Erina Coat Cleanser | 450 ml | Routine Bathing & Skin Hygiene | With Neem for Dandruff & Itch Relief,himalaya,both,grooming,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
baba21d39fdeb7cb,baba21d39fdeb7cb,"ROMSAY Anti-Dandruff Shampoo 200ML + Tick & Flea Soap 75GM + Lavender Soap 75GM Allergy Relief, Anti-dandruff, Anti-itching, Conditioning, Flea and Tick Eucalyptus Mint, Lavender, Lemon Dog Shampoo",romsay,dog,health_wellness,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
d15ece73feb7156c,d15ece73feb7156c,"Foodie Puppies Natural Rubber Spike Ball - 2.8inch/ 7cm | Suitable for Small to Medium Dogs and Puppies | Chewing, Teething,",foodie,dog,dog_toys,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
e1ef5555ef1eb1ea,e1ef5555ef1eb1ea,"SOFTSPUN Microfiber Pet Towel 60x120 cms 1pcs 380gsm Grey! Ultra-Soft, Ultra-Absorbent for Drying Small & Medium Dogs & Cats",softspun,both,grooming,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
6d204eae07ef1fe6,6d204eae07ef1fe6,"Pedigree Wet Food for Puppy, Chicken Chunks in Gravy Flavour (Pack of 15 x 70g)",pedigree,dog,dog_food,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
804d47b9f3960f44,804d47b9f3960f44,"S.Blaze Pet Grooming Ticks, Flea Remover Hair Comb Blue Plain/ Bristle Brushes for Cat, Dog",sblaze,both,grooming,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
d072599373443ecf,d072599373443ecf,FURRLOVERS Condo Fur Fabric Activity Kitten Cat Tree | Hammock | Hanging Ball | Scratching Posts | Jute Rope (Height 55 Inch),furrlovers,cat,beds_accessories,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
905e35260771e112,905e35260771e112,"Foodie Puppies Interactive Lightweight Foldable T-Shape Tube Hiding Tunnel with Hanging Ball - Perfect for Small Cats, Kitten",foodie,both,cat_toys,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
1ef73538baa8641d,1ef73538baa8641d,"Goofy Tails Active Seaweed Dental Stick 220g, Dog Treats Vegetarian, Dental Sticks for Dogs, Chew Sticks for Dogs, Dog Chew S",goofy,dog,health_wellness,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
2e8c101c833dcaef,2e8c101c833dcaef,Vetina Cardio Support Tablets for Cardiac Care for Dogs & Cats 30 Tablets,vetina,both,health_wellness,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
cf9d555d363ca91f,cf9d555d363ca91f,"PetJoy Pet Single Door Folding Metal Cage with Removable Tray for Dog & Cat, 30 Inch Hard Crate Pet Crate",petjoy,both,beds_accessories,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
178d6db8b30228b2,178d6db8b30228b2,PEDIGREE Tasty Jerky Liver Dog Treat,pedigree,dog,training,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
8f5201b9673d118b,8f5201b9673d118b,"Hachiko Best quality ( Pack of 2 ) Dog Shampoo 5 IN 1 (Total 500 ml) Allergy Relief, Anti-dandruff, Anti-fungal, Conditioning Artificial Fragrance Free Dog Shampoo",hachiko,dog,grooming,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
d9f63b646448dc80,d9f63b646448dc80,AomniStore Set of 4pcs Breakaway Puppy Belt Adjustable Cat Collar with Bell Safety Buckle Dog & Cat Everyday Collar,aomnistore,both,collars_leashes,,,,,,,,,,0.75,0.85,2026-07-07,2026-07-07,True
3dbb83593a018dcd,3dbb83593a018dcd,Subaka Dog Buckle Harness,subaka,dog,collars_leashes,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
2f6b1590baa482ab,2f6b1590baa482ab,skyec JOINT MUST TABLETS FOR DOGS Pet Health Supplements,skyec,dog,health_wellness,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
bf15bc2acb604483,bf15bc2acb604483,"ZENIPUP Premium Fur 4XL Dog Bed for Large Dogs | Orthopedic Washable Pet Bed with Fiber Filling, Anti-Slip Bottom & Calming S",zenipup,dog,beds_accessories,,,,,,,,,,0.95,0.85,2026-07-07,2026-07-07,True
